tconst,nconst,category,job,characters
tt0320661,nm0000553,actor,NA,"[""Godfrey de Ibelin""]"
tt0320661,nm0359398,actor,NA,"[""Gravedigger""]"
tt0320661,nm0000631,director,NA,NA
tt0320661,nm1184258,writer,written by,NA
tt0320661,nm0004581,composer,NA,NA
tt0320661,nm0558822,cinematographer,NA,NA
tt0320661,nm0233827,editor,NA,NA
tt1478338,nm0028787,composer,NA,NA
tt1478338,nm1325419,actress,NA,"[""Annie""]"
tt1478338,nm0748973,actress,NA,"[""Lillian""]"
tt1478338,nm0126284,actress,NA,"[""Helen""]"
tt1478338,nm0187719,actor,NA,"[""Boot Camp Instructor""]"
tt1478338,nm0082450,director,NA,NA
tt1478338,nm1754239,writer,written by,NA
tt1478338,nm0031976,producer,producer,NA
tt1478338,nm0578814,producer,producer,NA
tt1478338,nm0870106,producer,producer,NA
tt0306414,nm0676370,actor,NA,"[""Det. Lester Freamon""]"
tt0306414,nm0922035,actor,NA,"[""Det. James 'Jimmy' McNulty"",""Off. James 'Jimmy' McNulty""]"
tt0306414,nm0714698,actor,NA,"[""Lt. Cedric Daniels"",""Maj. Cedric Daniels"",""Col. Cedric Daniels""]"
tt0306414,nm0812308,actress,NA,"[""Det. Shakima 'Kima' Greggs""]"
tt0306414,nm0682495,actor,NA,"[""Det. William 'Bunk' Moreland""]"
tt0306414,nm0800108,writer,creator,NA
tt0306414,nm0231283,actor,NA,"[""Dep. Comm. for Operations William A. Rawls"",""Maj. William A. Rawls"",""Col. William A. Rawls""]"
tt0306414,nm0522479,actress,NA,"[""Asst. State's Atty. Rhonda Pearlman""]"
tt0306414,nm0319121,actor,NA,"[""Sgt. Ellis Carver"",""Det. Ellis Carver""]"
tt0306414,nm0518511,actor,NA,"[""Det. Thomas 'Herc' Hauk"",""Thomas 'Herc' Hauk"",""Sgt. Thomas 'Herc' Hauk""]"
tt1259571,nm0006035,composer,NA,NA
tt1259571,nm0829576,actress,NA,"[""Bella Swan""]"
tt1259571,nm1500155,actor,NA,"[""Edward Cullen""]"
tt1259571,nm1210124,actor,NA,"[""Jacob Black""]"
tt1259571,nm0419363,actress,NA,"[""Gran""]"
tt1259571,nm0919363,director,NA,NA
tt1259571,nm0742279,writer,screenplay,NA
tt1259571,nm2769412,writer,"novel ""New Moon""",NA
tt1259571,nm0324041,producer,producer,NA
tt1259571,nm1651942,producer,producer,NA
tt2283362,nm0885575,writer,"based on the book ""Jumanji"" by",NA
tt2283362,nm0425005,actor,NA,"[""Spencer""]"
tt2283362,nm2394794,actress,NA,"[""Martha""]"
tt2283362,nm0366389,actor,NA,"[""Fridge""]"
tt2283362,nm0085312,actor,NA,"[""Bethany""]"
tt2283362,nm0440458,director,NA,NA
tt2283362,nm0571344,writer,screenplay by,NA
tt2283362,nm1273099,writer,screenplay by,NA
tt2283362,nm0003298,writer,screenplay by,NA
tt2283362,nm0684374,writer,screenplay by,NA
tt0120623,nm0026565,producer,producer,NA
tt0120623,nm0000228,actor,NA,"[""Hopper""]"
tt0120623,nm0004929,actor,NA,"[""Flik""]"
tt0120623,nm0000506,actress,NA,"[""Atta""]"
tt0120623,nm0659363,actress,NA,"[""Dot""]"
tt0120623,nm0005124,director,NA,NA
tt0120623,nm0004056,director,co-director,NA
tt0120623,nm0710020,writer,original story by,NA
tt0120623,nm0568490,writer,screenplay by,NA
tt0120623,nm0789624,writer,screenplay by,NA
tt0800039,nm0449820,editor,NA,NA
tt0800039,nm0068338,actress,NA,"[""Sarah Marshall""]"
tt0800039,nm0781981,actor,NA,"[""Peter Bretter""]"
tt0800039,nm0748620,actor,NA,"[""Chuck""]"
tt0800039,nm0005109,actress,NA,"[""Rachel Jansen""]"
tt0800039,nm0831557,director,NA,NA
tt0800039,nm0031976,producer,producer,NA
tt0800039,nm0732024,producer,producer,NA
tt0800039,nm1015867,composer,NA,NA
tt0800039,nm0022540,cinematographer,director of photography,NA
tt0838283,nm0924544,editor,NA,NA
tt0838283,nm0002071,actor,NA,"[""Brennan Huff""]"
tt0838283,nm0000604,actor,NA,"[""Dale Doback""]"
tt0838283,nm0005460,actress,NA,"[""Nancy Huff""]"
tt0838283,nm0420955,actor,NA,"[""Dr. Robert Doback""]"
tt0838283,nm0570912,director,NA,NA
tt0838283,nm0031976,producer,producer,NA
tt0838283,nm0588612,producer,producer,NA
tt0838283,nm0109726,composer,NA,NA
tt0838283,nm0005929,cinematographer,director of photography,NA
tt1091191,nm0326040,producer,producer,NA
tt1091191,nm0000242,actor,NA,"[""Marcus Luttrell""]"
tt1091191,nm2018237,actor,NA,"[""Michael Murphy""]"
tt1091191,nm0386472,actor,NA,"[""Danny Dietz""]"
tt1091191,nm0004936,actor,NA,"[""Matt 'Axe' Axelson""]"
tt1091191,nm0000916,director,NA,NA
tt1091191,nm2877226,writer,book,NA
tt1091191,nm0732961,writer,book,NA
tt1091191,nm2583828,producer,producer,NA
tt1091191,nm0256542,producer,producer,NA
tt0112384,nm0004976,producer,producer,NA
tt0112384,nm0000158,actor,NA,"[""Jim Lovell""]"
tt0112384,nm0000200,actor,NA,"[""Fred Haise""]"
tt0112384,nm0000102,actor,NA,"[""Jack Swigert""]"
tt0112384,nm0000641,actor,NA,"[""Ken Mattingly""]"
tt0112384,nm0000165,director,NA,NA
tt0112384,nm0522554,writer,"book ""Lost Moon""",NA
tt0112384,nm0460200,writer,"book ""Lost Moon""",NA
tt0112384,nm0115310,writer,screenplay,NA
tt0112384,nm0718031,writer,screenplay,NA
tt4633694,nm0588087,producer,producer,NA
tt4633694,nm4271336,actor,NA,"[""Miles Morales""]"
tt4633694,nm2159926,actor,NA,"[""Peter B. Parker""]"
tt4633694,nm2794962,actress,NA,"[""Gwen Stacy""]"
tt4633694,nm0991810,actor,NA,"[""Uncle Aaron""]"
tt4633694,nm2130108,director,NA,NA
tt4633694,nm0709056,director,NA,NA
tt4633694,nm0745247,director,NA,NA
tt4633694,nm0520488,writer,screenplay by,NA
tt4633694,nm0032696,producer,producer,NA
tt0125439,nm0601680,editor,NA,NA
tt0125439,nm0000424,actor,NA,"[""William Thacker""]"
tt0125439,nm0000210,actress,NA,"[""Anna Scott""]"
tt0125439,nm0564500,actor,NA,"[""Tony""]"
tt0125439,nm0406975,actor,NA,"[""Spike""]"
tt0125439,nm0585011,director,NA,NA
tt0125439,nm0193485,writer,written by,NA
tt0125439,nm0448953,producer,producer,NA
tt0125439,nm0002303,composer,NA,NA
tt0125439,nm0183533,cinematographer,director of photography,NA
tt0265666,nm0005934,cinematographer,director of photography,NA
tt0265666,nm0000432,actor,NA,"[""Royal Tenenbaum""]"
tt0265666,nm0000569,actress,NA,"[""Margot Tenenbaum""]"
tt0265666,nm0001378,actress,NA,"[""Etheline Tenenbaum""]"
tt0265666,nm0001774,actor,NA,"[""Chas Tenenbaum""]"
tt0265666,nm0027572,director,NA,NA
tt0265666,nm0005562,writer,written by,NA
tt0265666,nm0578814,producer,producer,NA
tt0265666,nm0748784,producer,producer,NA
tt0265666,nm0006205,composer,NA,NA
tt0106977,nm0006133,composer,NA,NA
tt0106977,nm0000148,actor,NA,"[""Dr. Richard Kimble""]"
tt0106977,nm0000169,actor,NA,"[""Samuel Gerard""]"
tt0106977,nm0000688,actress,NA,"[""Helen Kimble""]"
tt0106977,nm0000194,actress,NA,"[""Dr. Anne Eastman""]"
tt0106977,nm0001112,director,NA,NA
tt0106977,nm0835732,writer,screenplay,NA
tt0106977,nm0878638,writer,screenplay,NA
tt0106977,nm0400403,writer,characters,NA
tt0106977,nm0465745,producer,producer,NA
tt0187078,nm0704909,composer,NA,NA
tt0187078,nm0000115,actor,NA,"[""Memphis Raines""]"
tt0187078,nm0001401,actress,NA,"[""Sara 'Sway' Wayland""]"
tt0187078,nm0000610,actor,NA,"[""Kip Raines""]"
tt0187078,nm0189278,actor,NA,"[""Mirror Man""]"
tt0187078,nm0784061,director,NA,NA
tt0187078,nm0355181,writer,NA,NA
tt0187078,nm0003298,writer,screenplay,NA
tt0187078,nm0000988,producer,producer,NA
tt0187078,nm0826679,producer,producer,NA
tt0332379,nm0176707,production_designer,NA,NA
tt0332379,nm0085312,actor,NA,"[""Dewey Finn""]"
tt0332379,nm0925234,actor,NA,"[""Ned Schneebly""]"
tt0332379,nm0000349,actress,NA,"[""Rosalie Mullins""]"
tt0332379,nm0664238,actor,NA,"[""Theo""]"
tt0332379,nm0000500,director,NA,NA
tt0332379,nm0748784,producer,producer,NA
tt0332379,nm0917208,composer,NA,NA
tt0332379,nm0831114,cinematographer,NA,NA
tt0332379,nm0010471,editor,NA,NA
tt2106476,nm1401820,cinematographer,NA,NA
tt2106476,nm0586568,actor,NA,"[""Lucas""]"
tt2106476,nm0488917,actor,NA,"[""Theo""]"
tt2106476,nm5038871,actress,NA,"[""Klara""]"
tt2106476,nm5039026,actor,NA,"[""Marcus""]"
tt2106476,nm0899121,director,NA,NA
tt2106476,nm2105585,writer,screenplay,NA
tt2106476,nm1011849,producer,producer,NA
tt2106476,nm0442337,producer,producer,NA
tt2106476,nm0250813,composer,NA,NA
tt1706620,nm1090121,producer,producer,NA
tt1706620,nm0262635,actor,NA,"[""Curtis""]"
tt1706620,nm0068260,actor,NA,"[""Edgar""]"
tt1706620,nm0842770,actress,NA,"[""Mason""]"
tt1706620,nm0000438,actor,NA,"[""Wilford""]"
tt1706620,nm0094435,director,NA,NA
tt1706620,nm1031176,writer,screenplay,NA
tt1706620,nm2441468,writer,based on Le Transperceneige by,NA
tt1706620,nm0499429,writer,based on Le Transperceneige by,NA
tt1706620,nm2440893,writer,based on Le Transperceneige by,NA
tt3799694,nm0003542,cinematographer,director of photography,NA
tt3799694,nm0000128,actor,NA,"[""Jackson Healy""]"
tt3799694,nm0331516,actor,NA,"[""Holland March""]"
tt3799694,nm3886028,actress,NA,"[""Holly March""]"
tt3799694,nm0093589,actor,NA,"[""John Boy""]"
tt3799694,nm0000948,director,NA,NA
tt3799694,nm0046524,writer,written by,NA
tt3799694,nm0005428,producer,producer,NA
tt3799694,nm1384267,composer,NA,NA
tt3799694,nm0653211,composer,NA,NA
tt0120669,nm0144025,producer,producer,NA
tt0120669,nm0000136,actor,NA,"[""Raoul Duke""]"
tt0120669,nm0001125,actor,NA,"[""Dr. Gonzo""]"
tt0120669,nm0001497,actor,NA,"[""Hitchhiker""]"
tt0120669,nm0324672,actor,NA,"[""Uniformed Dwarf""]"
tt0120669,nm0000416,director,NA,NA
tt0120669,nm0860219,writer,book,NA
tt0120669,nm0342617,writer,screenplay,NA
tt0120669,nm0204000,writer,screenplay,NA
tt0120669,nm0007182,writer,screenplay,NA
tt0411477,nm0000384,composer,NA,NA
tt0411477,nm0000579,actor,NA,"[""Hellboy""]"
tt0411477,nm0004757,actress,NA,"[""Liz Sherman""]"
tt0411477,nm0427964,actor,NA,"[""Abe Sapien"",""Chamberlain"",""Angel of Death""]"
tt0411477,nm0018515,actor,NA,"[""Johann Krauss"",""Bethmoora Goblin""]"
tt0411477,nm0868219,director,NA,NA
tt0411477,nm0586005,writer,story,NA
tt0411477,nm0330383,producer,producer,NA
tt0411477,nm0505656,producer,producer,NA
tt0411477,nm0724700,producer,producer,NA
tt3040964,nm0691084,cinematographer,director of photography,NA
tt3040964,nm5888481,actor,NA,"[""Mowgli""]"
tt3040964,nm0000195,actor,NA,"[""Baloo""]"
tt3040964,nm0001426,actor,NA,"[""Bagheera""]"
tt3040964,nm0252961,actor,NA,"[""Shere Khan""]"
tt3040964,nm0269463,director,NA,NA
tt3040964,nm1098479,writer,screenplay by,NA
tt3040964,nm0456017,writer,based on the books by,NA
tt3040964,nm1761420,producer,producer,NA
tt3040964,nm0002201,composer,NA,NA
tt4912910,nm1134771,cinematographer,director of photography,NA
tt4912910,nm0000129,actor,NA,"[""Ethan Hunt""]"
tt4912910,nm0147147,actor,NA,"[""August Walker""]"
tt4912910,nm0000609,actor,NA,"[""Luther Stickell""]"
tt4912910,nm0670408,actor,NA,"[""Benji Dunn""]"
tt4912910,nm0003160,director,NA,NA
tt4912910,nm0312367,writer,based on the television series created by,NA
tt4912910,nm0009190,producer,producer,NA
tt4912910,nm0616735,producer,producer,NA
tt4912910,nm1154632,composer,NA,NA
tt2771200,nm3343855,writer,based upon the original tale by,NA
tt2771200,nm0914612,actress,NA,"[""Belle""]"
tt2771200,nm1405398,actor,NA,"[""Beast""]"
tt2771200,nm1812656,actor,NA,"[""Gaston""]"
tt2771200,nm1265802,actor,NA,"[""LeFou""]"
tt2771200,nm0174374,director,NA,NA
tt2771200,nm0154716,writer,screenplay by,NA
tt2771200,nm0818746,writer,screenplay by,NA
tt2771200,nm0941314,writer,"based on the 1991 animated film ""Beauty and the Beast"" animation screenplay by",NA
tt2771200,nm0207305,writer,based upon the original story revision by,NA
tt0401729,nm0606640,producer,producer,NA
tt0401729,nm2018237,actor,NA,"[""John Carter""]"
tt0401729,nm1211488,actress,NA,"[""Dejah Thoris""]"
tt0401729,nm0000353,actor,NA,"[""Tars Tarkas""]"
tt0401729,nm0608090,actress,NA,"[""Sola""]"
tt0401729,nm0004056,director,NA,NA
tt0401729,nm0028764,writer,screenplay by,NA
tt0401729,nm0149290,writer,screenplay by,NA
tt0401729,nm0123194,writer,"based on the story ""A Princess of Mars"" by",NA
tt0401729,nm0172491,producer,producer,NA
tt1638355,nm0164626,producer,producer,NA
tt1638355,nm0147147,actor,NA,"[""Solo""]"
tt1638355,nm2309517,actor,NA,"[""Illya""]"
tt1638355,nm2539953,actress,NA,"[""Gaby""]"
tt1638355,nm4456120,actress,NA,"[""Victoria""]"
tt1638355,nm0005363,director,NA,NA
tt1638355,nm0927880,writer,screenplay by,NA
tt1638355,nm0458566,writer,story by,NA
tt1638355,nm0933276,writer,story by,NA
tt1638355,nm0738222,writer,based on the television series created by,NA
tt0463854,nm0716924,producer,producer,NA
tt0463854,nm0719637,actor,NA,"[""Doyle""]"
tt0463854,nm0126284,actress,NA,"[""Scarlet""]"
tt0463854,nm0001015,actor,NA,"[""Don""]"
tt0463854,nm0674782,actor,NA,"[""Flynn""]"
tt0463854,nm0294379,director,NA,NA
tt0463854,nm0423626,writer,screenplay,NA
tt0463854,nm0492038,writer,screenplay,NA
tt0463854,nm0647449,writer,screenplay,NA
tt0463854,nm0531602,producer,producer,NA
tt3731562,nm0178260,writer,based on the character created by,NA
tt3731562,nm1089991,actor,NA,"[""James Conrad""]"
tt3731562,nm0000168,actor,NA,"[""Preston Packard""]"
tt3731562,nm0488953,actress,NA,"[""Mason Weaver""]"
tt3731562,nm0000604,actor,NA,"[""Hank Marlow""]"
tt3731562,nm3611349,director,NA,NA
tt3731562,nm0319659,writer,screenplay by,NA
tt3731562,nm1440919,writer,screenplay by,NA
tt3731562,nm2081046,writer,screenplay by,NA
tt3731562,nm0309691,writer,story by,NA
tt0450385,nm0225146,producer,producer,NA
tt0450385,nm0000131,actor,NA,"[""Mike Enslin""]"
tt0450385,nm0000168,actor,NA,"[""Gerald Olin""]"
tt0450385,nm0005203,actress,NA,"[""Lily""]"
tt0450385,nm0001724,actor,NA,"[""Sam Farrell""]"
tt0450385,nm0405632,director,NA,NA
tt0450385,nm0338557,writer,screenplay,NA
tt0450385,nm0018735,writer,screenplay,NA
tt0450385,nm0438989,writer,screenplay,NA
tt0450385,nm0000175,writer,short story,NA
tt0096283,nm0794174,cinematographer,NA,NA
tt0096283,nm0847054,actor,NA,"[""Totoro""]"
tt0096283,nm0383022,actress,NA,"[""Satsuki""]"
tt0096283,nm0757076,actress,NA,"[""Mei""]"
tt0096283,nm0411790,actor,NA,"[""Tatsuo Kusakabe""]"
tt0096283,nm0594503,director,NA,NA
tt0096283,nm0361701,producer,producer,NA
tt0096283,nm1566098,producer,producer,NA
tt0096283,nm0386749,composer,NA,NA
tt0096283,nm1147210,cinematographer,NA,NA
tt0112471,nm0010471,editor,NA,NA
tt0112471,nm0000160,actor,NA,"[""Jesse""]"
tt0112471,nm0000365,actress,NA,"[""Céline""]"
tt0112471,nm0248600,actress,NA,"[""Wife on Train""]"
tt0112471,nm0702541,actor,NA,"[""Husband on Train""]"
tt0112471,nm0000500,director,NA,NA
tt0112471,nm0471811,writer,written by,NA
tt0112471,nm0908323,producer,producer,NA
tt0112471,nm0295947,composer,NA,NA
tt0112471,nm0199679,cinematographer,director of photography,NA
tt0190332,nm0398836,producer,producer,NA
tt0190332,nm0000334,actor,NA,"[""Master Li Mu Bai""]"
tt0190332,nm0000706,actress,NA,"[""Yu Shu Lien""]"
tt0190332,nm0955471,actress,NA,"[""Jen Yu (Mandarin version)"",""Jiao Long (English dubbed version)""]"
tt0190332,nm0151654,actor,NA,"[""Lo 'Dark Cloud'"",""Luo Xiao Hu""]"
tt0190332,nm0000487,director,NA,NA
tt0190332,nm0238893,writer,book,NA
tt0190332,nm0910924,writer,screenplay,NA
tt0190332,nm0770005,writer,screenplay,NA
tt0190332,nm0874631,writer,screenplay,NA
tt0286716,nm0289833,writer,screenplay,NA
tt0286716,nm0051509,actor,NA,"[""Bruce Banner""]"
tt0286716,nm0000124,actress,NA,"[""Betty Ross""]"
tt0286716,nm0000385,actor,NA,"[""Ross""]"
tt0286716,nm0524197,actor,NA,"[""Talbot""]"
tt0286716,nm0000487,director,NA,NA
tt0286716,nm0498278,writer,Marvel comic book character,NA
tt0286716,nm0456158,writer,Marvel comic book character,NA
tt0286716,nm0770005,writer,story,NA
tt0286716,nm0877273,writer,screenplay,NA
tt1650554,nm0000093,producer,producer,NA
tt1650554,nm1093951,actor,NA,"[""Dave Lizewski"",""Kick-Ass""]"
tt1650554,nm1631269,actress,NA,"[""Mindy Macready"",""Hit Girl""]"
tt1650554,nm2395586,actor,NA,"[""Chris D'Amico"",""The Motherfucker""]"
tt1650554,nm0000120,actor,NA,"[""Colonel Stars and Stripes""]"
tt1650554,nm0905592,director,NA,NA
tt1650554,nm2092839,writer,comic book,NA
tt1650554,nm1348210,writer,comic book,NA
tt1650554,nm0092061,producer,producer,NA
tt1650554,nm1331055,producer,producer,NA
tt0320691,nm0002999,producer,producer,NA
tt0320691,nm0000295,actress,NA,"[""Selene""]"
tt0320691,nm0005454,actor,NA,"[""Michael""]"
tt0320691,nm0111274,actor,NA,"[""Kraven""]"
tt0320691,nm0790688,actor,NA,"[""Lucian""]"
tt0320691,nm0936482,director,NA,NA
tt0320691,nm0340485,writer,story,NA
tt0320691,nm0564286,writer,story,NA
tt0320691,nm0524342,producer,producer,NA
tt0320691,nm0742347,producer,producer,NA
tt0955308,nm0834199,composer,NA,NA
tt0955308,nm0000128,actor,NA,"[""Robin Longstride""]"
tt0955308,nm0000949,actress,NA,"[""Marion Loxley""]"
tt0955308,nm0532193,actor,NA,"[""Sheriff of Nottingham""]"
tt0955308,nm0001884,actor,NA,"[""Sir Walter Loxley""]"
tt0955308,nm0000631,director,NA,NA
tt0955308,nm0001338,writer,screenplay,NA
tt0955308,nm0717550,writer,story,NA
tt0955308,nm0903456,writer,story,NA
tt0955308,nm0004976,producer,producer,NA
tt0486576,nm0456158,writer,characters,NA
tt0486576,nm0344435,actor,NA,"[""Mr. Fantastic"",""Reed Richards""]"
tt0486576,nm0004695,actress,NA,"[""Invisible Woman"",""Susan Storm""]"
tt0486576,nm0262635,actor,NA,"[""Human Torch"",""Johnny Storm""]"
tt0486576,nm0004821,actor,NA,"[""The Thing"",""Ben Grimm""]"
tt0486576,nm1103162,director,NA,NA
tt0486576,nm0668309,writer,screenplay,NA
tt0486576,nm0004111,writer,screenplay,NA
tt0486576,nm0877273,writer,story,NA
tt0486576,nm0498278,writer,characters,NA
tt0486655,nm1011065,composer,NA,NA
tt0486655,nm1214435,actor,NA,"[""Tristan Thorn""]"
tt0486655,nm0000132,actress,NA,"[""Yvaine""]"
tt0486655,nm1092227,actress,NA,"[""Victoria""]"
tt0486655,nm0005212,actor,NA,"[""Narrator""]"
tt0486655,nm0891216,director,NA,NA
tt0486655,nm0963359,writer,screenplay,NA
tt0486655,nm0301274,writer,novel,NA
tt0486655,nm0225146,producer,producer,NA
tt0486655,nm0237819,producer,producer,NA
tt0290002,nm0357453,writer,screenplay,NA
tt0290002,nm0001774,actor,NA,"[""Greg Focker""]"
tt0290002,nm0000134,actor,NA,"[""Jack Byrnes""]"
tt0290002,nm0001100,actress,NA,"[""Dina Byrnes""]"
tt0290002,nm0001632,actress,NA,"[""Pam Byrnes""]"
tt0290002,nm0005366,director,NA,NA
tt0290002,nm0322839,writer,characters,NA
tt0290002,nm0164898,writer,characters,NA
tt0290002,nm0381272,writer,story,NA
tt0290002,nm0405190,writer,story,NA
tt0258000,nm0006290,composer,NA,NA
tt0258000,nm0000149,actress,NA,"[""Meg Altman""]"
tt0258000,nm0829576,actress,NA,"[""Sarah Altman""]"
tt0258000,nm0001845,actor,NA,"[""Burnham""]"
tt0258000,nm0948267,actor,NA,"[""Raoul""]"
tt0258000,nm0000399,director,NA,NA
tt0258000,nm0462895,writer,written by,NA
tt0258000,nm0149556,producer,producer,NA
tt0258000,nm0388788,producer,producer,NA
tt0258000,nm0689780,producer,producer,NA
tt0187393,nm0002354,composer,NA,NA
tt0187393,nm0000154,actor,NA,"[""Benjamin Martin""]"
tt0187393,nm0005132,actor,NA,"[""Gabriel Martin""]"
tt0187393,nm0000613,actress,NA,"[""Charlotte Selton""]"
tt0187393,nm0005042,actor,NA,"[""Col. William Tavington""]"
tt0187393,nm0000386,director,NA,NA
tt0187393,nm0734441,writer,written by,NA
tt0187393,nm0002041,producer,producer,NA
tt0187393,nm0330428,producer,producer,NA
tt0187393,nm0506013,producer,producer,NA
tt1213663,nm0691084,cinematographer,director of photography,NA
tt1213663,nm0670408,actor,NA,"[""Gary King""]"
tt1213663,nm0296545,actor,NA,"[""Andy Knightley""]"
tt1213663,nm0293509,actor,NA,"[""Oliver Chamberlain""]"
tt1213663,nm0683253,actress,NA,"[""Sam Chamberlain""]"
tt1213663,nm0942367,director,NA,NA
tt1213663,nm0079677,producer,producer,NA
tt1213663,nm0271479,producer,producer,NA
tt1213663,nm0661912,producer,producer,NA
tt1213663,nm1888527,composer,NA,NA
tt0212985,nm0776646,producer,producer,NA
tt0212985,nm0000164,actor,NA,"[""Hannibal Lecter""]"
tt0212985,nm0000194,actress,NA,"[""Clarice Starling""]"
tt0212985,nm0000198,actor,NA,"[""Mason Verger""]"
tt0212985,nm0000501,actor,NA,"[""Paul Krendler""]"
tt0212985,nm0000631,director,NA,NA
tt0212985,nm0365383,writer,"novel ""Hannibal""",NA
tt0212985,nm0000519,writer,screenplay,NA
tt0212985,nm0001873,writer,screenplay,NA
tt0212985,nm0209569,producer,producer,NA
tt0183649,nm0508732,cinematographer,director of photography,NA
tt0183649,nm0268199,actor,NA,"[""Stu Shepard""]"
tt0183649,nm0000662,actor,NA,"[""The Caller""]"
tt0183649,nm0001845,actor,NA,"[""Captain Ramey""]"
tt0183649,nm0593664,actress,NA,"[""Kelly Shepard""]"
tt0183649,nm0001708,director,NA,NA
tt0183649,nm0169540,writer,written by,NA
tt0183649,nm0626696,producer,producer,NA
tt0183649,nm0001878,producer,producer,NA
tt0183649,nm0004581,composer,NA,NA
tt0075686,nm0000095,actor,NA,"[""Alvy Singer""]"
tt0075686,nm0000473,actress,NA,"[""Annie Hall""]"
tt0075686,nm0731634,actor,NA,"[""Rob""]"
tt0075686,nm0001406,actress,NA,"[""Allison""]"
tt0075686,nm0108613,writer,written by,NA
tt0075686,nm0423618,producer,producer,NA
tt0075686,nm0932336,cinematographer,director of photography,NA
tt0075686,nm0108629,editor,film editor,NA
tt0075686,nm0742471,editor,NA,NA
tt2302755,nm0503600,producer,producer,NA
tt2302755,nm0124930,actor,NA,"[""Mike Banning""]"
tt2302755,nm0001173,actor,NA,"[""President Benjamin Asher""]"
tt2302755,nm0000151,actor,NA,"[""Speaker Trumbull""]"
tt2302755,nm0000291,actress,NA,"[""Secret Service Director Lynn Jacobs""]"
tt2302755,nm0298807,director,NA,NA
tt2302755,nm4950667,writer,written by,NA
tt2302755,nm4951717,writer,written by,NA
tt2302755,nm0146120,producer,producer,NA
tt2302755,nm1247584,producer,producer,NA
tt0118884,nm0823330,producer,producer,NA
tt0118884,nm0000149,actress,NA,"[""Eleanor Arroway""]"
